"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","name","place_id","lat","lng","culture","loc1","loc2","loct","address","loc_id_prev","angle","loc_id"
"trial","survey","25","309725","0.0-2.0-23.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","10677","","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":5,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Ōmori Bellport Post Office","ChIJFXY_sTJgGGARZtQCo-Qdz_M","35.5888587","139.7314559","JP","HIK","HIK","POS","6-chōme-26-3 Minamiōi, Shinagawa City, Tokyo 140-0013, Japan","jp_hik_pos_a_2","0","jp_hik_pos_a_2_0"
"trial","survey","26","322301","0.0-2.0-24.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","12556","","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Nearby location of Tyler school (us_nyc-p_sch_a_3)","ChIJ_YUu76b0wokR2szNWwZJrq8","40.85244","-73.8576424","US","NYC","PER","SCH","1038 Neill Ave, Bronx, NY 10461, USA","us_nyc-p_sch_b_3","180","us_nyc-p_sch_b_3_180"
"trial","survey","27","333012","0.0-2.0-25.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","10692","","{""P0_Q0"":null,""ambiguous"":1,""objects"":4,""invisible"":4,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Aman Tokyo (jp_tok-c_htl_a_ultra1)","ChIJ5W6CKziLGGAR73lO8PA1mRk","35.6844083","139.7640849","JP","TOK","CTR","HTL","1-chōme-3-4 Marunouchi, Chiyoda City, Tokyo 100-0005, Japan","jp_tok-c_htl_b_ultra1","0","jp_tok-c_htl_b_ultra1_0"
"trial","survey","28","341208","0.0-2.0-26.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","8176","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":5,""chaos"":1}","","","","","","","","","","","","","","","","","[]","United States Postal Service","ChIJS0NV70lawokRJtOpGTdtCiU","40.6959073","-73.9899798","US","NYC","PER","POS","271 Cadman Plaza E Ste 2, Brooklyn, NY 11201, USA","us_nyc-p_pos_a_4","90","us_nyc-p_pos_a_4_90"
"trial","survey","29","360408","0.0-2.0-27.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","19180","","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Hikoneatohoteru (jp_hik_htl_a_low1)","ChIJc83wWVfUA2ARvLpBq3jM4k4","35.2381105","136.2567336","JP","HIK","HIK","HTL","Green Hill Takamiya Park, 1780 Takamiyachō, Hikone, Shiga 522-0201, Japan","jp_hik_htl_b_low1","180","jp_hik_htl_b_low1_180"
"trial","survey","30","368381","0.0-2.0-28.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","7950","","{""P0_Q0"":null,""ambiguous"":2,""objects"":5,""invisible"":5,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of HOTEL ALLAMANDA AOYAMA (jp_tok-c_htl_a_high1)","ChIJBeIIXpyMGGARp8F4yBa84pg","35.6704599","139.7189166","JP","TOK","CTR","HTL","2-chōme-22-14 Minamiaoyama, Minato City, Tokyo 107-0062, Japan","jp_tok-c_htl_b_high1","270","jp_tok-c_htl_b_high1_270"
"trial","survey","31","379754","0.0-2.0-29.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","11349","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":4,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Kirihara Higashi Elementary School (jp_hik_sch_a_2)","ChIJ44W9Gy96AWARDa0LDoFiGi8","35.1236331","136.0869352","JP","HIK","HIK","SCH","1379 Tsuchidachō, Omihachiman, Shiga 523-0082, Japan","jp_hik_sch_b_2","0","jp_hik_sch_b_2_0"
"trial","survey","32","389912","0.0-2.0-30.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","10137","","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","United States Postal Service","ChIJRxSbQ7LOPIgRxY-tEHFOePE","42.3058978","-84.0197951","US","CHL","CHL","POS","1101 S Main St Ste 100, Chelsea, MI 48118, USA","us_chl_pos_a_1","270","us_chl_pos_a_1_270"
"trial","survey","33","422803","0.0-2.0-31.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","32870","","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":5}","","","","","","","","","","","","","","","","","[]","HOTEL K5","DSTYOKHO","35.68271","139.77801","JP","TOK","CTR","HTL","3-5 NIHOMBASHI KABUTOCHO, TOKYO 103-0026","jp_tok-c_htl_a_mid1","180","jp_tok-c_htl_a_mid1_180"
"trial","survey","34","433811","0.0-2.0-32.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","10985","","{""P0_Q0"":null,""ambiguous"":1,""objects"":4,""invisible"":4,""chaos"":1}","","","","","","","","","","","","","","","","","[]","United States Postal Service","ChIJt9iTcDz2wokR8BrJr4TbjWQ","40.8049683","-73.9649034","US","NYC","CTR","POS","534 W 112th St, New York, NY 10025, USA","us_nyc-c_pos_a_2","0","us_nyc-c_pos_a_2_0"
"trial","survey","35","480142","0.0-2.0-33.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","46308","","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Sandy Hook CenTer","ChIJdzryqpZZwokRskdUpqxDvaI","40.7330008","-74.0005218","US","NYC","CTR","SCH","136 Waverly Pl, New York, NY 10014, USA","us_nyc-c_sch_a_4","180","us_nyc-c_sch_a_4_180"
"trial","survey","36","490017","0.0-2.0-34.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","9854","","{""P0_Q0"":null,""ambiguous"":1,""objects"":4,""invisible"":3,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Flexstay Inn Shinagawa (jp_tok-p_htl_a_mid2)","ChIJd27F2VyKGGARc1F75nZNGYI","35.6235067","139.7415021","JP","TOK","PER","HTL","1-chōme-8-19 Kitashinagawa, Shinagawa City, Tokyo 140-0001, Japan","jp_tok-p_htl_b_mid2","0","jp_tok-p_htl_b_mid2_0"
"half-way","html-button-response","37","496082","0.0-2.0-35.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","6059","
            <h3>You are now half way through the study.</h3>
            <p>Please take a quick, 15-second break before you continue.</p>
            <img src='assets/img/countdown-15.gif'>
            <p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
        ","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"attention-check","survey","38","505169","0.0-2.0-36.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","9066","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null}","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","",""
"trial","survey","39","516217","0.0-2.0-37.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","11028","","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":3,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Manually Updated Jittered SV for Nearby location of The Tokyo Station Hotel (jp_tok-c_htl_a_high2) (jp_tok-c_htl_b_high2)","ChIJYczFnPyLGGARpA9nubZ6QGc","35.67883","139.768186","JP","TOK","CTR","HTL","Tokyo Sta. Yaesuguchi(Yaesu Exit), 2-chōme-3 Yaesu, Chuo City, Tokyo 104-0028, Japan","jp_tok-c_htl_b_high2","90","jp_tok-c_htl_b_high2_90"
"trial","survey","40","523635","0.0-2.0-38.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","7399","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":4,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of USPS Bayside Carrier Annex (us_nyc-p_pos_a_1)","ChIJj8ldGeJhwokRyuFg0UTPpzA","40.762488","-73.7649895","US","NYC","PER","POS","217-03 43rd Ave, Queens, NY 11361, USA","us_nyc-p_pos_b_1","90","us_nyc-p_pos_b_1_90"
"trial","survey","41","533027","0.0-2.0-39.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","9373","","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of United States Postal Service (us_nyc-p_pos_a_5)","ChIJAxFT_p70wokRYeihFIw0wFU","40.8546215","-73.8685765","US","NYC","PER","POS","625 Lydig Ave, Bronx, NY 10462, USA","us_nyc-p_pos_b_5","90","us_nyc-p_pos_b_5_90"
"trial","survey","42","541254","0.0-2.0-40.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","8207","","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Kotō 3rd Elementary School (jp_hik_sch_a_3)","ChIJLZ0mLuzXA2ARkBmZe7KxZ-s","35.1317714","136.2240495","JP","HIK","HIK","SCH","2191-2 Kotakarichō, Higashiomi, Shiga 527-0125, Japan","jp_hik_sch_b_3","180","jp_hik_sch_b_3_180"
"trial","survey","43","551063","0.0-2.0-41.0","60e0e9cfd2f7125d0384a6e4","626166b218b78fee4e9d8d4d","6261892dc8d62ca60610a676","15","9786","","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of The Westin Tokyo (jp_tok-p_htl_a_high2)","ChIJrVZsu8CLGGARMYSk3wOv6Fk","35.6401336","139.7167882","JP","TOK","PER","HTL","Japan, 〒141-0021 Tokyo, Shinagawa City, Kamiōsaki, 2-chōme−3−３０ イトーピア長者丸ＩＤＥＡ","jp_tok-p_htl_b_high2","270","jp_tok-p_htl_b_high2_270"
