"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","name","place_id","lat","lng","culture","loc1","loc2","loct","address","loc_id_prev","angle","loc_id"
"trial","survey","23","493468","0.0-2.0-21.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","15199","","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":3,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of Nakano Shirasagi Post Office (jp_tok-p_pos_a_3)","ChIJAX-SVZHtGGARmipALMOfEzw","35.7202777","139.6350482","JP","TOK","PER","POS","T&Ns, 2-chōme-37-3 Shirasagi, Nakano City, Tokyo 165-0035, Japan","jp_tok-p_pos_b_3","270","jp_tok-p_pos_b_3_270"
"trial","survey","24","506221","0.0-2.0-22.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","12708","","{""P0_Q0"":null,""ambiguous"":1,""objects"":4,""invisible"":2,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Ann Arbor Christian School","ChIJ1SluE2-tPIgR2t57M0S5d6M","42.354132","-83.750108","US","ARB","ARB","SCH","5500 Whitmore Lake Rd, Ann Arbor, MI 48105, USA","us_arb_sch_a_2","90","us_arb_sch_a_2_90"
"trial","survey","25","520235","0.0-2.0-23.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","13943","","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of Léman Manhattan Preparatory School (us_nyc-c_sch_a_8)","ChIJAVYKVhFawokRXaCXY0rBkQY","40.7050863","-74.0127568","US","NYC","CTR","SCH","9 Beaver St, New York, NY 10004, USA","us_nyc-c_sch_b_8","270","us_nyc-c_sch_b_8_270"
"trial","survey","26","536422","0.0-2.0-24.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","16142","","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1}","","","","","","","","","","","","","","","","","[]","United States Postal Service","ChIJ-z0tqtinPIgRRFOwdMC_IJo","42.2168766","-83.6200448","US","ARB","ARB","POS","1606 S Huron St, Ypsilanti, MI 48197, USA","us_arb_pos_a_3","90","us_arb_pos_a_3_90"
"trial","survey","27","554249","0.0-2.0-25.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","17776","","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":4,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Nearby location of MyStays Asakusa (jp_tok-p_htl_a_low1)","ChIJo6zX0s6OGGAROOChcY8yK98","35.7053797","139.7984784","JP","TOK","PER","HTL","1-chōme-7-4 Higashikomagata, Sumida City, Tokyo 130-0005, Japan","jp_tok-p_htl_b_low1","180","jp_tok-p_htl_b_low1_180"
"trial","survey","28","572680","0.0-2.0-26.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","18385","","{""P0_Q0"":null,""ambiguous"":1,""objects"":5,""invisible"":2,""chaos"":2}","","","","","","","","","","","","","","","","","[]","United States Postal Service","ChIJbQAKGJ_0wokRvPFLNOncKdM","40.8535365","-73.8674033","US","NYC","PER","POS","2100 White Plains Rd FRNT 3, Bronx, NY 10462, USA","us_nyc-p_pos_a_5","270","us_nyc-p_pos_a_5_270"
"trial","survey","29","591557","0.0-2.0-27.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","18827","","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":5,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Toshima Minami-Nagasaki Post Office","ChIJjbRx2KnyGGARYqMHBr_HSX0","35.7264975","139.6842311","JP","TOK","CTR","POS","4-chōme-27-5 Minaminagasaki, Toshima City, Tokyo 171-0052, Japan","jp_tok-c_pos_a_4","0","jp_tok-c_pos_a_4_0"
"trial","survey","30","649527","0.0-2.0-28.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","57916","","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Kotō 3rd Elementary School","ChIJyWBTvO3XA2ARubFCKa9mR4A","35.130888","136.225113","JP","HIK","HIK","SCH","340 Kotakarichō, Higashiomi, Shiga 527-0125, Japan","jp_hik_sch_a_3","0","jp_hik_sch_a_3_0"
"trial","survey","31","667468","0.0-2.0-29.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","17895","","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Quality Inn and Suites Ann Arbor Hwy 23 (us_arb_htl_a_mid2)","ChIJUf9k3i2vPIgRY6-MziLWsGc","42.25094","-83.682429","US","ARB","ARB","HTL","2525 Gross Rd, Ann Arbor, MI 48108, USA","us_arb_htl_b_mid2","0","us_arb_htl_b_mid2_0"
"trial","survey","32","688069","0.0-2.0-30.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","20533","","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":1,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Adachi Asahicho Post Office (jp_tok-p_pos_a_4)","ChIJhXM9R1KOGGAR7zoOSZK_VIU","35.7480131","139.8100604","JP","TOK","PER","POS","Japan, 〒120-0026 Tokyo, Adachi City, Senjuasahichō, 22−９ コーポ山田","jp_tok-p_pos_b_4","0","jp_tok-p_pos_b_4_0"
"trial","survey","33","705151","0.0-2.0-31.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","17025","","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":2,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Adahi Sano Post Office (jp_hik_pos_a_3)","ChIJ687ZfeOPGGARr0sg29_jaNA","35.7854552","139.8422615","JP","HIK","HIK","POS","1-chōme-19-3 Sano, Adachi City, Tokyo 121-0053, Japan","jp_hik_pos_b_3","90","jp_hik_pos_b_3_90"
"trial","survey","34","721751","0.0-2.0-32.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","16545","","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of Yonehara Shiritsu Yonehara Elementary School (jp_hik_sch_a_1)","ChIJHY8tRnsrAmARDrvbTNjR_tg","35.3153923","136.2799377","JP","HIK","HIK","SCH","Japan, 〒521-0011 Shiga, Maibara, Nakatara, ６０３−１ Sun Village 米原","jp_hik_sch_b_1","0","jp_hik_sch_b_1_0"
"trial","survey","35","776027","0.0-2.0-33.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","54231","","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of United States Postal Service (us_nyc-p_pos_a_4)","ChIJQdQ0qElawokRA-jOMdpWwLc","40.6945583","-73.9912686","US","NYC","PER","POS","154 Pierrepont St, Brooklyn, NY 11201, USA","us_nyc-p_pos_b_4","270","us_nyc-p_pos_b_4_270"
"trial","survey","36","800954","0.0-2.0-34.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","24880","","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Success Academy Harlem 5 (us_nyc-c_sch_a_2)","ChIJT3PK4nr2wokRoJ2P1lBcwyQ","40.8213713","-73.9455112","US","NYC","CTR","SCH","351 W 141st St, New York, NY 10030, USA","us_nyc-c_sch_b_2","270","us_nyc-c_sch_b_2_270"
"half-way","html-button-response","37","816729","0.0-2.0-35.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","null","
            <h3>You are now half way through the study.</h3>
            <p>Please take a quick, 15-second break before you continue.</p>
            <img src='assets/img/countdown-15.gif'>
            <p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
        ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"attention-check","survey","38","835415","0.0-2.0-36.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","18576","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null}","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","",""
"trial","survey","39","859397","0.0-2.0-37.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","23938","","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Katsushika City Iizuka Elementary School","ChIJXWuTk2CFGGARG2Rud6f0E18","35.7767025","139.8582864","JP","TOK","PER","SCH","1-chōme-13-1 Minamimizumoto, Katsushika City, Tokyo 125-0035, Japan","jp_tok-p_sch_a_3","0","jp_tok-p_sch_a_3_0"
"trial","survey","40","872382","0.0-2.0-38.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","12922","","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Kasai Station Post Office","ChIJY2FCCu2HGGARFTMPVij0n94","35.6656728","139.8727342","JP","HIK","HIK","POS","3-chōme-29-19 Nakakasai, Edogawa City, Tokyo 134-0083, Japan","jp_hik_pos_a_1","0","jp_hik_pos_a_1_0"
"trial","survey","41","936654","0.0-2.0-39.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","64227","","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nagahama Shiritsu Torahime Elementary School","ChIJWVB8Ap8oAmARFLmHXCq8zOo","35.4207316","136.2639813","JP","TOR","TOR","SCH","88 Gomura, Nagahama, Shiga 529-0141, Japan","jp_tor_sch_a_1","0","jp_tor_sch_a_1_0"
"trial","survey","42","960535","0.0-2.0-40.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","23833","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":2,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Jingūmae 6 Post Office","ChIJO43ODKSMGGAR5KiNqtge1mc","35.6666411","139.7050847","JP","TOK","CTR","POS","6-chōme-12-28 Jingūmae, Shibuya City, Tokyo 150-0001, Japan","jp_tok-c_pos_a_2","90","jp_tok-c_pos_a_2_90"
"trial","survey","43","972462","0.0-2.0-41.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","11874","","{""P0_Q0"":null,""ambiguous"":1,""objects"":5,""invisible"":1,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Comfort Inn JFK Airport (us_nyc-p_htl_a_low2)","ChIJ8dO9l21nwokRghi6bJiuq5c","40.6671742","-73.806723","US","NYC","PER","HTL","133-38 135th Ave, Queens, NY 11420, USA","us_nyc-p_htl_b_low2","180","us_nyc-p_htl_b_low2_180"
"trial","survey","44","985870","0.0-2.0-42.0","61169c8d8c969d8281e4f9ab","626166b218b78fee4e9d8d4c","62618603c1c3b43e4debc539","9","13359","","{""P0_Q0"":null,""ambiguous"":2,""objects"":5,""invisible"":3,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of United States Postal Service (us_chl_pos_a_1)","ChIJt-RJ963OPIgRV95g54XMslo","42.3073218","-84.0212878","US","CHL","CHL","POS","1070 S Main St, Chelsea, MI 48118, USA","us_chl_pos_b_1","180","us_chl_pos_b_1_180"
