"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","name","place_id","lat","lng","culture","loc1","loc2","loct","address","loc_id_prev","angle","loc_id"
"trial","survey","10","95225","0.0-2.0-8.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","14561","","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","United States Postal Service","ChIJESBBoWz2wokRc5NBjEpQTow","40.8112416","-73.9532884","US","NYC","CTR","POS","365 W 125th St Ste 2A, New York, NY 10027, USA","us_nyc-c_pos_a_1","180","us_nyc-c_pos_a_1_180"
"trial","survey","11","113232","0.0-2.0-9.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","17985","","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of Hilton New York JFK Airport, NY (us_nyc-p_htl_a_mid2)","ChIJvcyCtx9nwokREAp7AP5NM9s","40.6672608","-73.7964601","US","NYC","PER","HTL","135-25 142nd St, Queens, NY 11436, USA","us_nyc-p_htl_b_mid2","90","us_nyc-p_htl_b_mid2_90"
"trial","survey","12","128802","0.0-2.0-10.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","15550","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of Flexstay Inn Shinagawa (jp_tok-p_htl_a_mid2)","ChIJd27F2VyKGGARc1F75nZNGYI","35.6235067","139.7415021","JP","TOK","PER","HTL","1-chōme-8-19 Kitashinagawa, Shinagawa City, Tokyo 140-0001, Japan","jp_tok-p_htl_b_mid2","180","jp_tok-p_htl_b_mid2_180"
"trial","survey","13","139963","0.0-2.0-11.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","11138","","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Nearby location of Bell Tower Hotel (us_arb_htl_a_high2)","ChIJuS95eUCuPIgRE9IqLokaozs","42.280115","-83.7411408","US","ARB","ARB","HTL","200 S State St, Ann Arbor, MI 48104, USA","us_arb_htl_b_high2","180","us_arb_htl_b_high2_180"
"trial","survey","14","155731","0.0-2.0-12.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","15748","","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Hotel Villa Fontaine Nihombashi-Hakozaki","HSTYOASY","35.68042","139.78604","JP","TOK","CTR","HTL","20-10, NIHOMBASHI-HAKOZAKI-CHO, TOKYO 103-0015","jp_tok-c_htl_a_low1","180","jp_tok-c_htl_a_low1_180"
"trial","survey","15","166488","0.0-2.0-13.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","10736","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Red Roof PLUS Ann Arbor-Univ North","RFARB045","42.30672","-83.69025","US","ARB","ARB","HTL","3621 PLYMOUTH ROAD, ANN ARBOR, MI 48105","us_arb_htl_a_low1","0","us_arb_htl_a_low1_0"
"trial","survey","16","179660","0.0-2.0-14.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","13150","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Léman Manhattan Preparatory School","ChIJ1R3juBZawokRy34rGleDCJs","40.7060686","-74.0140159","US","NYC","CTR","SCH","1 Morris St, New York, NY 10004, USA","us_nyc-c_sch_a_8","0","us_nyc-c_sch_a_8_0"
"trial","survey","17","194350","0.0-2.0-15.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","14667","","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":2,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Jittered SV for Horace Mann Barnard Elementary (us_nyc-p_sch_a_1)","ChIJXWJvya_zwokRupFUpNOXhkc","40.8931192","-73.899225","US","NYC","PER","SCH","231 W 246th St, Bronx, NY 10471, USA","us_nyc-p_sch_a_1","0","us_nyc-p_sch_a_1_0"
"trial","survey","18","202401","0.0-2.0-16.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","8033","","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of 台東小学校跡 (jp_tok-c_sch_a_1)","ChIJRW4MQI-OGGARtWvlCd2h0KY","35.7243493","139.7843592","JP","TOK","CTR","SCH","Japan, 〒110-0003 Tokyo, Taito City, Negishi, 4-chōme−1−３ 安楽寺","jp_tok-c_sch_b_1","90","jp_tok-c_sch_b_1_90"
"trial","survey","19","214728","0.0-2.0-17.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","12309","","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4}","","","","","","","","","","","","","","","","","[]","The Baltic House","XTNYC653","40.682","-73.985","US","NYC","PER","HTL","489 BALTIC STREET, BROOKLYN, NY 11217","us_nyc-p_htl_a_mid1","0","us_nyc-p_htl_a_mid1_0"
"trial","survey","20","230014","0.0-2.0-18.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","15264","","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Red Roof PLUS Ann Arbor-Univ North","RFARB045","42.30672","-83.69025","US","ARB","ARB","HTL","3621 PLYMOUTH ROAD, ANN ARBOR, MI 48105","us_arb_htl_a_low1","90","us_arb_htl_a_low1_90"
"trial","survey","21","254523","0.0-2.0-19.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","24492","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of Fairfield Inn and Suites by Marriott New York Manhattan Times Square (us_nyc-c_htl_a_mid1)","ChIJt_ncpFJYwokRykJpalw_bYU","40.7575246","-73.994055","US","NYC","CTR","HTL","405 W 40th St, New York, NY 10018, USA","us_nyc-c_htl_b_mid1","90","us_nyc-c_htl_b_mid1_90"
"trial","survey","22","274608","0.0-2.0-20.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","20067","","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Mitchell Elementary School","ChIJQYKjOkevPIgRNBcgyKyYsfs","42.2369664","-83.6929474","US","ARB","ARB","SCH","3550 Pittsview Dr, Ann Arbor, MI 48108, USA","us_arb_sch_a_4","180","us_arb_sch_a_4_180"
"trial","survey","23","294130","0.0-2.0-21.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","19499","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of Aijitsu Elementary School (jp_tok-c_sch_a_5)","ChIJn0gJcliMGGARx62E3ARcjRI","35.6987116","139.7326211","JP","TOK","CTR","SCH","2-8 Saikumachi, Shinjuku City, Tokyo 162-0838, Japan","jp_tok-c_sch_b_5","90","jp_tok-c_sch_b_5_90"
"trial","survey","24","305401","0.0-2.0-22.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","11254","","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":4,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of Mitsui Garden Kyobashi Tokyo (jp_tok-c_htl_a_low2)","ChIJp2pEW_2LGGARnNNe1pDMCrc","35.6801013","139.7722917","JP","TOK","CTR","HTL","3 Chome-7 Nihonbashi, Chuo City, Tokyo 103-0027, Japan","jp_tok-c_htl_b_low2","90","jp_tok-c_htl_b_low2_90"
"trial","survey","25","320603","0.0-2.0-23.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","15184","","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Sakata Elementary School","ChIJVW6XQ3csAmARmDgDxmrtsD8","35.33759","136.289157","JP","HIK","HIK","SCH","508 Ukano, Maibara, Shiga 521-0062, Japan","jp_hik_sch_a_4","270","jp_hik_sch_a_4_270"
"trial","survey","26","334219","0.0-2.0-24.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","13598","","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Math, Language and Art Elementary Math Algebra I & II Geometry PreCalculus Calculus College Math Data Analysis","ChIJt2b18g9gwokRk8pPfW8GOkc","40.762569","-73.8314318","US","NYC","PER","SCH","123 Main St, Flushing, NY 11354, USA","us_nyc-p_sch_a_2","180","us_nyc-p_sch_a_2_180"
"trial","survey","27","349594","0.0-2.0-25.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","15354","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":2,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Mercer Hotel (us_nyc-c_htl_a_ultra2)","ChIJBQxsB49ZwokRbGyFLxfuImc","40.7247177","-73.9975539","US","NYC","CTR","HTL","570 Broadway, New York, NY 10012, USA","us_nyc-c_htl_b_ultra2","180","us_nyc-c_htl_b_ultra2_180"
"trial","survey","28","363093","0.0-2.0-26.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","13477","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","The Pearl NYC","XTLGATPH","40.76144","-73.98553","US","NYC","CTR","HTL","233 W 49TH ST, NEW YORK, NY 10019","us_nyc-c_htl_a_high1","90","us_nyc-c_htl_a_high1_90"
"trial","survey","29","377993","0.0-2.0-27.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","14877","","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of レジーナリゾートびわ湖長浜 (jp_hik_htl_a_high2)","ChIJJclVFRspAmARIuM3ZJ4DJj4","35.3795647","136.2582185","JP","HIK","HIK","HTL","1-6-2 Kanebōchō, Nagahama, Shiga 526-0068, Japan","jp_hik_htl_b_high2","270","jp_hik_htl_b_high2_270"
"trial","survey","30","388701","0.0-2.0-28.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","10691","","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":5}","","","","","","","","","","","","","","","","","[]","BASIS Independent Manhattan","ChIJcxgyLyf2wokRA7fDLLpP4Co","40.7945131","-73.9660392","US","NYC","CTR","SCH","795 Columbus Ave, New York, NY 10025, USA","us_nyc-c_sch_a_1","90","us_nyc-c_sch_a_1_90"
"trial","survey","31","402747","0.0-2.0-29.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","14024","","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":5,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Mukaihara Elementary School","ChIJr51ciUjtGGARi9CcLnWMRwg","35.7416333","139.6818636","JP","TOK","PER","SCH","2-chōme-34-1 Mukaihara, Itabashi City, Tokyo 173-0036, Japan","jp_tok-p_sch_a_4","90","jp_tok-p_sch_a_4_90"
"trial","survey","32","415130","0.0-2.0-30.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","12365","","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Hilton Garden Inn New York/Manhattan-Midtown East (us_nyc-c_htl_a_low2)","ChIJp7rOeORYwokR0fuDKJJiHkw","40.7579935","-73.9679168","US","NYC","CTR","HTL","223 E 54th St, New York, NY 10022, USA","us_nyc-c_htl_b_low2","0","us_nyc-c_htl_b_low2_0"
"trial","survey","33","426697","0.0-2.0-31.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","11550","","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Hotel Kaito","ChIJSw_1QTuSAWARZz9bnjVtA6Q","35.3989028","136.0315856","JP","HIK","HIK","HTL","Japan, 〒520-1631 Shiga, Takashima, Imazuchō Nakoji, 1-chōme−６−１０","jp_hik_htl_a_low2","90","jp_hik_htl_a_low2_90"
"trial","survey","34","438214","0.0-2.0-32.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","11499","","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":3,""chaos"":5}","","","","","","","","","","","","","","","","","[]","ORCHARD STREET HOTEL","PWNYC109","40.72117","-73.98894","US","NYC","CTR","HTL","163 ORCHARD STREET, NEW YORK, NY 10002","us_nyc-c_htl_a_low1","0","us_nyc-c_htl_a_low1_0"
"trial","survey","35","452613","0.0-2.0-33.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","14377","","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":5,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of USPS Bayside Carrier Annex (us_nyc-p_pos_a_1)","ChIJj8ldGeJhwokRyuFg0UTPpzA","40.762488","-73.7649895","US","NYC","PER","POS","217-03 43rd Ave, Queens, NY 11361, USA","us_nyc-p_pos_b_1","270","us_nyc-p_pos_b_1_270"
"trial","survey","36","466661","0.0-2.0-34.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","14030","","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Math, Language and Art Elementary Math Algebra I & II Geometry PreCalculus Calculus College Math Data Analysis","ChIJt2b18g9gwokRk8pPfW8GOkc","40.762569","-73.8314318","US","NYC","PER","SCH","123 Main St, Flushing, NY 11354, USA","us_nyc-p_sch_a_2","0","us_nyc-p_sch_a_2_0"
"trial","survey","37","482508","0.0-2.0-35.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","15829","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":2,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Higashi-Asakusa Elementary School","ChIJQ2511u2OGGAR0Tk3tO-VmJw","35.724431","139.798207","JP","TOK","CTR","SCH","2-chōme-27-19 Higashiasakusa, Taito City, Tokyo 111-0025, Japan","jp_tok-c_sch_a_8","180","jp_tok-c_sch_a_8_180"
"trial","survey","38","496701","0.0-2.0-36.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","14171","","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of Sasazuka Elementary School (jp_tok-c_sch_a_6)","ChIJcyp_VT3zGGARh4qzbdhRhms","35.6750919","139.6707803","JP","TOK","CTR","SCH","Japan, 〒151-0073 Tokyo, Shibuya City, Sasazuka, 1-chōme−52−３ ルアンビル","jp_tok-c_sch_b_6","180","jp_tok-c_sch_b_6_180"
"trial","survey","39","507360","0.0-2.0-37.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","10637","","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":2,""chaos"":4}","","","","","","","","","","","","","","","","","[]","THOMPSON CENTRAL PARK - NEW YORK","HYNYCPAH","40.76418","-73.97855","US","NYC","CTR","HTL","119 WEST 56 STREET, NEW YORK, NY 10019","us_nyc-c_htl_a_high2","270","us_nyc-c_htl_a_high2_270"
"trial","survey","40","527743","0.0-2.0-38.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","20364","","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Hilton New York JFK Airport, NY","HHJFK153","40.66771","-73.79584","US","NYC","PER","HTL","144 02 135TH AVENUE, JAMAICA, NY 11436","us_nyc-p_htl_a_mid2","90","us_nyc-p_htl_a_mid2_90"
"trial","survey","41","540665","0.0-2.0-39.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","12900","","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of PS 146 Anna M. Short School (us_nyc-c_sch_a_5)","ChIJ2YTRCqpYwokRoILxg84fVx0","40.788425","-73.9404164","US","NYC","CTR","SCH","416 E 105th St, New York, NY 10029, USA","us_nyc-c_sch_b_5","270","us_nyc-c_sch_b_5_270"
"attention-check","survey","42","543452","0.0-2.0-40.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","2771","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null}","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","",""
"half-way","html-button-response","43","559207","0.0-2.0-41.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","null","
            <h3>You are now half way through the study.</h3>
            <p>Please take a quick, 15-second break before you continue.</p>
            <img src='assets/img/countdown-15.gif'>
            <p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
        ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"trial","survey","44","625552","0.0-2.0-42.0","6234ab1760a4a3d585b02e58","625e209c10a247530e1c6964","625eeafb6ae4e621e6e16465","6","66309","","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Nearby location of Waseda Daigaku-mae Post Office (jp_hik_pos_a_4)","ChIJ3fFikwKNGGARdbidMhgiTgs","35.7066137","139.7233789","JP","HIK","HIK","POS","508 Wasedatsurumakichō, Shinjuku City, Tokyo 162-0041, Japan","jp_hik_pos_b_4","90","jp_hik_pos_b_4_90"
