"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","name","place_id","lat","lng","culture","loc1","loc2","loct","address","loc_id_prev","angle","loc_id"
"trial","survey","10","142906","0.0-2.0-8.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","11814","","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nakano Shirasagi Post Office","ChIJxY70cpHtGGARm_OCTi5pxck","35.719125","139.6361439","JP","TOK","PER","POS","2-chōme-35-12 Shirasagi, Nakano City, Tokyo 165-0035, Japan","jp_tok-p_pos_a_3","270","jp_tok-p_pos_a_3_270"
"trial","survey","11","158105","0.0-2.0-9.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","15078","","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5}","","","","","","","","","","","","","","","","","[]","United States Postal Service","ChIJ00vgwVlDwokRCNivb7JW25o","40.6153779","-73.9292541","US","NYC","PER","POS","2222 Flatbush Ave, Brooklyn, NY 11234, USA","us_nyc-p_pos_a_3","90","us_nyc-p_pos_a_3_90"
"trial","survey","12","174240","0.0-2.0-10.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","16081","","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Ōmori Bellport Post Office (jp_hik_pos_a_2)","ChIJ7Ywa2cxhGGARziYl93kj-_E","35.5874802","139.7328359","JP","HIK","HIK","POS","3-chōme-35-8 Minamiōi, Shinagawa City, Tokyo 140-0013, Japan","jp_hik_pos_b_2","90","jp_hik_pos_b_2_90"
"trial","survey","13","191073","0.0-2.0-11.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","16716","","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":3,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Wave Preparatory Elementary School","ChIJRdKuS69owokRVVzQsuzg6go","40.5995661","-73.7582473","US","NYC","PER","SCH","535 Briar Pl, Queens, NY 11691, USA","us_nyc-p_sch_a_4","180","us_nyc-p_sch_a_4_180"
"trial","survey","14","212627","0.0-2.0-12.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","21500","","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":3,""chaos"":3}","","","","","","","","","","","","","","","","","[]","United States Postal Service","ChIJbQAKGJ_0wokRvPFLNOncKdM","40.8535365","-73.8674033","US","NYC","PER","POS","2100 White Plains Rd FRNT 3, Bronx, NY 10462, USA","us_nyc-p_pos_a_5","0","us_nyc-p_pos_a_5_0"
"trial","survey","15","227001","0.0-2.0-13.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","14270","","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","HOTEL ALLAMANDA AOYAMA","FGTYOHAA","35.67122","139.71765","JP","TOK","CTR","HTL","2-7-13 KITA AOYAMA MINATO-KU, TOKYO 107 0061","jp_tok-c_htl_a_high1","270","jp_tok-c_htl_a_high1_270"
"trial","survey","16","243054","0.0-2.0-14.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","15974","","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of Chelsea House Victorian Inn (us_chl_htl_a_high1)","ChIJrSMrxwHMPIgRw8h_aIwPHas","42.3194142","-84.0203567","US","CHL","CHL","HTL","310 N Main St Suite 202A, Chelsea, MI 48118, USA","us_chl_htl_b_high1","180","us_chl_htl_b_high1_180"
"trial","survey","17","256829","0.0-2.0-15.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","13726","","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","The Ritz-Carlton Tokyo","RZTYORZZ","35.66622","139.7315","JP","TOK","CTR","HTL","TOKYO MIDTOWN 9-7-1 AKASAKA MI, TOKYO 107-6245","jp_tok-c_htl_a_ultra2","180","jp_tok-c_htl_a_ultra2_180"
"trial","survey","18","277070","0.0-2.0-16.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","20193","","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Kirihara Higashi Elementary School","ChIJpavbTi56AWARRkSsYgXqutM","35.122484","136.087719","JP","HIK","HIK","SCH","175 Tsuchidachō, Omihachiman, Shiga 523-0082, Japan","jp_hik_sch_a_2","0","jp_hik_sch_a_2_0"
"trial","survey","19","288170","0.0-2.0-17.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","11052","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Wave Preparatory Elementary School","ChIJRdKuS69owokRVVzQsuzg6go","40.5995661","-73.7582473","US","NYC","PER","SCH","535 Briar Pl, Queens, NY 11691, USA","us_nyc-p_sch_a_4","0","us_nyc-p_sch_a_4_0"
"trial","survey","20","300476","0.0-2.0-18.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","12257","","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Graduate Ann Arbor","GPARB348","42.28143","-83.74164","US","ARB","ARB","HTL","615 E HURON ST , ANN ARBOR, MI 48104","us_arb_htl_a_high1","90","us_arb_htl_a_high1_90"
"trial","survey","21","311554","0.0-2.0-19.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","11029","","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Nakano Sun Cuore Post Office (jp_tok-p_pos_a_2)","ChIJ_6f_XpryGGARylU0pXEPcbM","35.7102066","139.6632353","JP","TOK","PER","POS","2-chōme-30-7 Arai, Nakano City, Tokyo 165-0026, Japan","jp_tok-p_pos_b_2","180","jp_tok-p_pos_b_2_180"
"trial","survey","22","319133","0.0-2.0-20.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","7532","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of TownePlace Suites by Marriott Ann Arbor (us_arb_htl_a_mid1)","ChIJ71gCcu-vPIgRi_B5Ob5B76o","42.2367203","-83.7509139","US","ARB","ARB","HTL","1126 Lariat Loop, Ann Arbor, MI 48108, USA","us_arb_htl_b_mid1","180","us_arb_htl_b_mid1_180"
"trial","survey","23","328400","0.0-2.0-21.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","9190","","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":5,""chaos"":5}","","","","","","","","","","","","","","","","","[]","Nearby location of Tyler school (us_nyc-p_sch_a_3)","ChIJ_YUu76b0wokR2szNWwZJrq8","40.85244","-73.8576424","US","NYC","PER","SCH","1038 Neill Ave, Bronx, NY 10461, USA","us_nyc-p_sch_b_3","90","us_nyc-p_sch_b_3_90"
"trial","survey","24","340311","0.0-2.0-22.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","11862","","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Waseda Daigaku-mae Post Office","ChIJT2M2MgONGGARQWhBX_HTPFY","35.7080144","139.7220286","JP","HIK","HIK","POS","Japan, 〒162-0041 東京都新宿区早稲田鶴巻町５３３","jp_hik_pos_a_4","0","jp_hik_pos_a_4_0"
"trial","survey","25","347816","0.0-2.0-23.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","7456","","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of PS 146 Anna M. Short School (us_nyc-c_sch_a_5)","ChIJ2YTRCqpYwokRoILxg84fVx0","40.788425","-73.9404164","US","NYC","CTR","SCH","416 E 105th St, New York, NY 10029, USA","us_nyc-c_sch_b_5","0","us_nyc-c_sch_b_5_0"
"trial","survey","26","358698","0.0-2.0-24.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","10840","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Jonan Daini Elementary School","ChIJOzDZZm6KGGARfmI0vkKc_Kw","35.6154264","139.7461583","JP","TOK","PER","SCH","3-chōme-4-5 Higashishinagawa, Shinagawa City, Tokyo 140-0002, Japan","jp_tok-p_sch_a_5","270","jp_tok-p_sch_a_5_270"
"trial","survey","27","379967","0.0-2.0-25.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","21222","","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of Rakuten STAY HOUSE×WILLSTYLE 八幡堀 (jp_hik_htl_a_high1)","ChIJ-fEvCXl5AWAR8xruOW8CYd0","35.1408592","136.0976484","JP","HIK","HIK","HTL","485-9 Tagachō, Omihachiman, Shiga 523-0821, Japan","jp_hik_htl_b_high1","180","jp_hik_htl_b_high1_180"
"trial","survey","28","391757","0.0-2.0-26.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","11745","","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5}","","","","","","","","","","","","","","","","","[]","William O'Shea Campus","ChIJ2WLCL4lYwokRRLWnWyx-j_M","40.7810152","-73.9779047","US","NYC","CTR","SCH","100 W 77th St, New York, NY 10024, USA","us_nyc-c_sch_a_6","90","us_nyc-c_sch_a_6_90"
"trial","survey","29","400100","0.0-2.0-27.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","8292","","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Kotō 3rd Elementary School","ChIJyWBTvO3XA2ARubFCKa9mR4A","35.130888","136.225113","JP","HIK","HIK","SCH","340 Kotakarichō, Higashiomi, Shiga 527-0125, Japan","jp_hik_sch_a_3","180","jp_hik_sch_a_3_180"
"trial","survey","30","409608","0.0-2.0-28.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","9464","","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Best Western Plus Arena Hotel","BWJFK142","40.67815","-73.94879","US","NYC","PER","HTL","1324 ATLANTIC AVENUE, BROOKLYN, NY 11216","us_nyc-p_htl_a_low1","90","us_nyc-p_htl_a_low1_90"
"trial","survey","31","419121","0.0-2.0-29.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","9463","","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":5,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Waseda Daigaku-mae Post Office (jp_hik_pos_a_4)","ChIJ3fFikwKNGGARdbidMhgiTgs","35.7066137","139.7233789","JP","HIK","HIK","POS","508 Wasedatsurumakichō, Shinjuku City, Tokyo 162-0041, Japan","jp_hik_pos_b_4","270","jp_hik_pos_b_4_270"
"trial","survey","32","435415","0.0-2.0-30.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","16252","","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of Mandarin Oriental New York (us_nyc-c_htl_a_ultra1)","ChIJDTV9gfVYwokR4yg_rfSKw3M","40.7700712","-73.9843251","US","NYC","CTR","HTL","77 Columbus Ave, New York, NY 10023, USA","us_nyc-c_htl_b_ultra1","90","us_nyc-c_htl_b_ultra1_90"
"trial","survey","33","461191","0.0-2.0-31.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","25727","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":3,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of The Ritz-Carlton Tokyo (jp_tok-c_htl_a_ultra2)","ChIJdZpNkoKLGGARPstgSDOpX5o","35.6651495","139.7330667","JP","TOK","CTR","HTL","4-chōme-3-24 Roppongi, Minato City, Tokyo 106-0032, Japan","jp_tok-c_htl_b_ultra2","90","jp_tok-c_htl_b_ultra2_90"
"trial","survey","34","473817","0.0-2.0-32.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","12568","","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Nearby location of P.S. 153 Adam Clayton Powell (us_nyc-c_sch_a_3)","ChIJ37jL5mL2wokRoeoE0seWQ44","40.8276038","-73.9486798","US","NYC","CTR","SCH","547 W 147th St, New York, NY 10031, USA","us_nyc-c_sch_b_3","0","us_nyc-c_sch_b_3_0"
"trial","survey","35","483553","0.0-2.0-33.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","9691","","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Math, Language and Art Elementary Math Algebra I & II Geometry PreCalculus Calculus College Math Data Analysis (us_nyc-p_sch_a_2)","ChIJrTWRtBpgwokRN4EStLSswiQ","40.7637342","-73.8299598","US","NYC","PER","SCH","137-35 Northern Blvd, Queens, NY 11354, USA","us_nyc-p_sch_b_2","90","us_nyc-p_sch_b_2_90"
"trial","survey","36","492110","0.0-2.0-34.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","8506","","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":5,""chaos"":4}","","","","","","","","","","","","","","","","","[]","Toshima Minami-Nagasaki Post Office","ChIJjbRx2KnyGGARYqMHBr_HSX0","35.7264975","139.6842311","JP","TOK","CTR","POS","4-chōme-27-5 Minaminagasaki, Toshima City, Tokyo 171-0052, Japan","jp_tok-c_pos_a_4","270","jp_tok-c_pos_a_4_270"
"half-way","html-button-response","37","507874","0.0-2.0-35.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","null","
            <h3>You are now half way through the study.</h3>
            <p>Please take a quick, 15-second break before you continue.</p>
            <img src='assets/img/countdown-15.gif'>
            <p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
        ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"attention-check","survey","38","520554","0.0-2.0-36.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","12623","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null}","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","",""
"trial","survey","39","533047","0.0-2.0-37.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","12451","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Nagahama Shiritsu Torahime Elementary School (jp_tor_sch_a_1)","ChIJfT7yNZ8oAmAROTHUpaMv9Ak","35.419735","136.265362","JP","TOR","TOR","SCH","2410 Miyabechō, Nagahama, Shiga 529-0112, Japan","jp_tor_sch_b_1","180","jp_tor_sch_b_1_180"
"trial","survey","40","543300","0.0-2.0-38.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","10180","","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":5,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Bronx Charter School for Excellence 3","ChIJg2kj5avzwokRaKO_rPdPfu8","40.8883786","-73.8632703","US","NYC","PER","SCH","3956 Carpenter Ave, Bronx, NY 10466, USA","us_nyc-p_sch_a_6","0","us_nyc-p_sch_a_6_0"
"trial","survey","41","551902","0.0-2.0-39.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","8537","","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":2}","","","","","","","","","","","","","","","","","[]","Nearby location of レジーナリゾートびわ湖長浜 (jp_hik_htl_a_high2)","ChIJJclVFRspAmARIuM3ZJ4DJj4","35.3795647","136.2582185","JP","HIK","HIK","HTL","1-6-2 Kanebōchō, Nagahama, Shiga 526-0068, Japan","jp_hik_htl_b_high2","180","jp_hik_htl_b_high2_180"
"trial","survey","42","558560","0.0-2.0-40.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","6611","","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1}","","","","","","","","","","","","","","","","","[]","Nearby location of Kasai Station Post Office (jp_hik_pos_a_1)","ChIJJ6kVju2HGGAR5jpVAdpfozs","35.6644139","139.8716517","JP","HIK","HIK","POS","3-chōme-33-14 Nakakasai, Edogawa City, Tokyo 134-0083, Japan","jp_hik_pos_b_1","180","jp_hik_pos_b_1_180"
"trial","survey","43","571760","0.0-2.0-41.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","13154","","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3}","","","","","","","","","","","","","","","","","[]","Nearby location of Setagaya Okamoto Post Office (jp_tok-p_pos_a_1)","ChIJAVgBafjzGGAR0HytC8xomug","35.6274419","139.618016","JP","TOK","PER","POS","1-chōme-37-3 Okamoto, Setagaya City, Tokyo 157-0076, Japan","jp_tok-p_pos_b_1","270","jp_tok-p_pos_b_1_270"
"trial","survey","44","579332","0.0-2.0-42.0","588e3172bc9f190001487eb8","626166b218b78fee4e9d8d4d","6261817f088b47c867e6b88e","1","7522","","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4}","","","","","","","","","","","","","","","","","[]","長浜BGホテル","ChIJybhHhispAmARj0lscxsbskI","35.391991","136.282838","JP","TOR","TOR","HTL","300 Kawasakichō, Nagahama, Shiga 526-0846, Japan","jp_tor_htl_a_mid1","270","jp_tor_htl_a_mid1_270"
